2025-04-27 22:46:57,250 - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\PEEPLET\\OneDrive - University of South Carolina Aiken\\Documents\\Software Engineering\\Software_Engineering_Project\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXNonUniBol.ttf', name='STIXNonUnicode', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-04-27 22:46:57,250 - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\PEEPLET\\OneDrive - University of South Carolina Aiken\\Documents\\Software Engineering\\Software_Engineering_Project\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXGeneralBol.ttf', name='STIXGeneral', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-04-27 22:46:57,250 - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\PEEPLET\\OneDrive - University of South Carolina Aiken\\Documents\\Software Engineering\\Software_Engineering_Project\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSansDisplay.ttf', name='DejaVu Sans Display', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-04-27 22:46:57,250 - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\PEEPLET\\OneDrive - University of South Carolina Aiken\\Documents\\Software Engineering\\Software_Engineering_Project\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSansMono-Oblique.ttf', name='DejaVu Sans Mono', style='oblique', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2025-04-27 22:46:57,250 - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\PEEPLET\\OneDrive - University of South Carolina Aiken\\Documents\\Software Engineering\\Software_Engineering_Project\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSans-Bold.ttf', name='DejaVu Sans', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 0.33499999999999996
2025-04-27 22:46:57,250 - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\PEEPLET\\OneDrive - University of South Carolina Aiken\\Documents\\Software Engineering\\Software_Engineering_Project\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSans-BoldOblique.ttf', name='DejaVu Sans', style='oblique', variant='normal', weight=700, stretch='normal', size='scalable')) = 1.335
2025-04-27 22:46:57,250 - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\PEEPLET\\OneDrive - University of South Carolina Aiken\\Documents\\Software Engineering\\Software_Engineering_Project\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXSizTwoSymBol.ttf', name='STIXSizeTwoSym', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-04-27 22:46:57,250 - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\PEEPLET\\OneDrive - University of South Carolina Aiken\\Documents\\Software Engineering\\Software_Engineering_Project\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXNonUniBolIta.ttf', name='STIXNonUnicode', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2025-04-27 22:46:57,250 - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\PEEPLET\\OneDrive - University of South Carolina Aiken\\Documents\\Software Engineering\\Software_Engineering_Project\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSerif-Italic.ttf', name='DejaVu Serif', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2025-04-27 22:46:57,250 - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\PEEPLET\\OneDrive - University of South Carolina Aiken\\Documents\\Software Engineering\\Software_Engineering_Project\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXNonUni.ttf', name='STIXNonUnicode', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-04-27 22:46:57,250 - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\PEEPLET\\OneDrive - University of South Carolina Aiken\\Documents\\Software Engineering\\Software_Engineering_Project\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSansMono.ttf', name='DejaVu Sans Mono', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-04-27 22:46:57,250 - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\PEEPLET\\OneDrive - University of South Carolina Aiken\\Documents\\Software Engineering\\Software_Engineering_Project\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\cmb10.ttf', name='cmb10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-04-27 22:46:57,250 - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\PEEPLET\\OneDrive - University of South Carolina Aiken\\Documents\\Software Engineering\\Software_Engineering_Project\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\cmtt10.ttf', name='cmtt10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-04-27 22:46:57,250 - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\PEEPLET\\OneDrive - University of South Carolina Aiken\\Documents\\Software Engineering\\Software_Engineering_Project\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSerif-Bold.ttf', name='DejaVu Serif', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-04-27 22:46:57,250 - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\PEEPLET\\OneDrive - University of South Carolina Aiken\\Documents\\Software Engineering\\Software_Engineering_Project\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSans-Oblique.ttf', name='DejaVu Sans', style='oblique', variant='normal', weight=400, stretch='normal', size='scalable')) = 1.05
2025-04-27 22:46:57,250 - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\PEEPLET\\OneDrive - University of South Carolina Aiken\\Documents\\Software Engineering\\Software_Engineering_Project\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXSizTwoSymReg.ttf', name='STIXSizeTwoSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-04-27 22:46:57,250 - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\seguisbi.ttf', name='Segoe UI', style='italic', variant='normal', weight=600, stretch='normal', size='scalable')) = 11.24
